_ID,TimeSt,Country,Province,City,Latitude,Longitude
4520446,2017-06-21 12:00:04.447,CA,ON,London,43.00610,-81.29620
4596189,2017-06-21 12:03:43.520,CA,AB,Coronation,52.09569,-111.45104
4661136,2017-06-21 12:08:11.757,CA,ON,Mississauga,43.58690,-79.75590
4680486,2017-06-21 12:09:48.960,CA,AB,Fort Mcmurray,56.73770,-111.43800
5605591,2017-06-21 12:22:01.403,CA,AB,Nordegg,52.48410,-116.08300
5060561,2017-06-21 12:38:00.497,CA,SK,Bruno,52.28650,-105.51700
5176121,2017-06-21 12:45:58.910,CA,ON,Toronto,43.66510,-79.43690
5244658,2017-06-21 12:51:19.343,CA,ON,Thunder Bay,48.39140,-89.26200
5327749,2017-06-21 12:56:51.353,CA,AB,Fort Mcmurray,56.76050,-111.47300
5567029,2017-06-21 13:19:03.817,CA,ON,Renfrew,45.47160,-76.68480
5054478,2017-06-21 13:37:41.260,CA,ON,Etobicoke,43.68790,-79.55700
4707240,2017-06-21 14:12:09.873,CA,BC,North Vancouver,49.31600,-123.05760
4585127,2017-06-21 15:02:44.773,CA,AB,Calgary,51.17260,-114.10100
5445815,2017-06-21 15:07:54.280,CA,AB,Okotoks,50.73620,-113.96950
5316110,2017-06-21 15:55:59.850,CA,ON,Etobicoke,43.66510,-79.52940
4570396,2017-06-21 16:01:54.690,CA,ON,Timmins,48.47570,-81.33790
5497286,2017-06-21 16:12:58.420,CA,ON,Kitchener,43.45530,-80.48450
5512201,2017-06-21 16:14:23.560,CA,ON,Toronto,43.67350,-79.40300
4835320,2017-06-21 16:21:55.037,CA,ON,Toronto,43.65630,-79.38580
5303669,2017-06-21 16:55:29.630,CA,ON,Thunder Bay,48.45270,-89.21620
4551940,2017-06-21 17:01:32.963,CA,ON,Guelph,43.57760,-80.22010
5447616,2017-06-21 17:08:16.270,CA,QC,Dollard-Des-Ormeaux,45.47930,-73.84380
5507280,2017-06-21 17:13:44.450,CA,QC,Montréal,45.51531,-73.55418
5554472,2017-06-21 17:17:56.787,CA,AB,Fort Mcmurray,56.74301,-111.47669
4826033,2017-06-21 17:21:05.163,CA,ON,Toronto,43.63860,-79.43707
4708536,2017-06-21 18:12:17.323,CA,ON,Ottawa,45.37450,-75.70950
4747110,2017-06-21 18:15:05.723,CA,ON,Mississauga,43.56470,-79.58520
5259667,2017-06-21 18:52:30.177,CA,ON,Mississauga,43.57690,-79.62830
5285931,2017-06-21 18:54:29.210,CA,ON,Toronto,43.63000,-79.47700
5294608,2017-06-21 18:54:50.310,CA,AB,Leduc,53.26680,-113.55200
4600881,2017-06-21 19:04:10.423,CA,AB,Ferrier,52.08270,-114.74900
5432857,2017-06-21 19:06:28.223,CA,AB,Calgary,51.06210,-114.11590
4777819,2017-06-21 19:17:10.570,CA,SK,Saskatoon,52.12250,-106.72488
4805423,2017-06-21 19:19:17.450,CA,AB,Edmonton,53.51842,-113.63900
4862943,2017-06-21 19:24:13.790,CA,BC,Surrey,49.18100,-122.81100
5191273,2017-06-21 19:47:07.220,CA,ON,Niagara Falls,43.10520,-79.08450
4624255,2017-06-21 20:05:55.180,CA,SK,Saskatoon,52.13232,-106.65693
4641148,2017-06-21 20:06:57.510,CA,ON,Toronto,43.65483,-79.41719
5034330,2017-06-21 20:36:13.717,CA,AB,Red Deer,52.28950,-113.81400
5306081,2017-06-21 20:55:35.577,CA,ON,Kingston,44.24110,-76.57880
5311743,2017-06-21 21:55:49.317,CA,ON,Brampton,43.75920,-79.76050
4849525,2017-06-21 22:23:06.737,CA,BC,Langley,49.18214,-122.61922
4859992,2017-06-21 22:23:57.847,CA,AB,Calgary,50.90930,-114.10280
4958105,2017-06-21 22:31:35.200,CA,AB,Calgary,51.00810,-114.07300
5523775,2017-06-21 00:15:32.953,CA,BC,Vancouver,49.25000,-123.13330
5601472,2017-06-21 00:21:32.300,CA,BC,Coquitlam,49.26357,-122.79322
5087720,2017-06-21 00:40:04.373,CA,ON,Thunder Bay,48.45270,-89.21620
5302125,2017-06-21 00:55:19.143,CA,ON,Toronto,43.66820,-79.42090
5475508,2017-06-21 01:11:00.580,CA,AB,Calgary,51.03780,-114.08000
4781312,2017-06-21 01:17:21.617,CA,AB,Edmonton,53.48329,-113.68082
4794120,2017-06-21 01:18:18.347,CA,AB,Calgary,51.12600,-114.24390
5108542,2017-06-21 01:41:35.120,CA,QC,Montréal,45.49780,-73.57980
5131034,2017-06-21 01:43:04.013,CA,SK,Saskatoon,52.12420,-106.66500
5254020,2017-06-21 01:52:06.467,CA,SK,Saskatoon,52.12250,-106.72488
5554860,2017-06-21 02:17:59.910,CA,NB,Moncton,46.11830,-64.73380
4885478,2017-06-21 02:26:06.307,CA,AB,Calgary,51.04810,-114.07000
4913154,2017-06-21 02:28:41.183,CA,ON,Etobicoke,43.68790,-79.55700
4943957,2017-06-21 02:30:55.887,CA,AB,Calgary,51.11880,-113.94710
5289439,2017-06-21 02:54:33.117,CA,ON,Saint Catharines,43.19540,-79.21890
5460375,2017-06-21 03:09:44.450,CA,ON,Sioux Lookout,50.10040,-92.16610
5475313,2017-06-21 03:11:05.113,CA,AB,Calgary,51.02087,-114.10618
4754882,2017-06-21 03:15:34.893,CA,AB,Edmonton,53.45670,-113.58010
5067843,2017-06-21 03:38:30.120,CA,AB,Calgary,51.04810,-114.07000
4705329,2017-06-21 04:11:59.213,CA,AB,Red Deer,52.28950,-113.81400
4718848,2017-06-21 04:13:07.117,CA,AB,Edmonton,53.55000,-113.50000
5119099,2017-06-21 05:42:11.700,CA,ON,Guelph,43.52150,-80.23380
5187575,2017-06-21 05:46:48.397,CA,ON,Toronto,43.65310,-79.48470
4685809,2017-06-21 06:10:19.650,CA,QC,Lachine,45.44870,-73.81670
5490306,2017-06-21 06:12:16.633,CA,AB,Wetaskiwin,52.82920,-113.45100
4713247,2017-06-21 06:12:35.970,CA,ON,Oakville,43.42950,-79.71120
4883868,2017-06-21 06:26:02.630,CA,AB,Calgary,50.98940,-114.05200
5376325,2017-06-21 07:00:38.587,CA,ON,Ottawa,45.32910,-75.65480
5058078,2017-06-21 07:37:53.827,CA,AB,Calgary,50.95050,-113.94700
4518000,2017-06-21 08:00:00.663,CA,ON,Kitchener,43.46760,-80.48470
4531255,2017-06-21 08:00:39.990,CA,ON,North York,43.76770,-79.41260
4709905,2017-06-21 08:12:26.230,CA,AB,Edmonton,53.51850,-113.65790
4737666,2017-06-21 09:14:21.130,CA,AB,Calgary,51.05857,-114.07786
4791907,2017-06-21 09:18:07.500,CA,ON,North York,43.73020,-79.49510
4807857,2017-06-21 09:19:37.410,CA,SK,Saskatoon,52.11680,-106.63450
4849826,2017-06-21 09:23:10.760,CA,AB,Calgary,50.88370,-114.03260
4979071,2017-06-21 09:32:51.720,CA,ON,Waterloo,43.46340,-80.52010
5163773,2017-06-21 09:45:21.143,CA,ON,Toronto,43.66820,-79.42090
4524055,2017-06-21 10:00:06.053,CA,ON,Cambridge,43.44710,-80.08280
5403416,2017-06-21 10:03:18.000,CA,AB,Okotoks,50.72580,-113.97400
4668703,2017-06-21 10:08:51.187,CA,ON,Petawawa,45.89590,-77.26760
5520579,2017-06-21 10:15:17.793,CA,MB,Winnipeg,49.81950,-97.18920
4835479,2017-06-21 10:21:55.270,CA,SK,Saskatoon,52.12420,-106.66500
5105068,2017-06-21 10:41:25.150,CA,AB,Calgary,50.88370,-114.03260
5165646,2017-06-21 10:45:20.860,CA,ON,Etobicoke,43.68790,-79.55700
4902662,2017-06-21 11:27:47.467,CA,AB,Red Deer,52.31208,-113.81678
4590691,2017-06-21 12:03:10.320,CA,AB,Edmonton,53.57603,-113.48922
5418649,2017-06-21 12:04:39.480,CA,ON,Bracebridge,45.05400,-79.34040
5478791,2017-06-21 12:11:15.783,CA,ON,Ottawa,45.42980,-75.69310
5087454,2017-06-21 12:40:01.993,CA,AB,Spruce Grove,53.54628,-113.88183
5144127,2017-06-21 12:43:59.297,CA,ON,Mississauga,43.57380,-79.71930
5471242,2017-06-21 13:10:45.023,CA,ON,Thornhill,43.83950,-79.38310
5572741,2017-06-21 13:19:20.340,CA,ON,Toronto,43.66660,-79.38230
4938291,2017-06-21 13:30:37.557,CA,ON,Maple,43.85260,-79.51170
5027764,2017-06-21 13:35:47.640,CA,ON,London,43.00610,-81.29620
5113032,2017-06-21 13:41:53.383,CA,BC,Vancouver,49.23433,-123.03208
5511281,2017-06-21 14:14:18.013,CA,AB,Calgary,51.12290,-114.18900
4869623,2017-06-21 14:24:46.910,CA,MB,Winnipeg,49.87500,-97.20960
5255806,2017-06-21 14:52:16.403,CA,BC,Delta,49.15370,-122.90600
4584294,2017-06-21 15:02:38.457,CA,ON,Etobicoke,43.68740,-79.58860
4700866,2017-06-21 15:11:36.713,CA,MB,Winnipeg,49.92400,-97.20582
5004976,2017-06-21 15:34:24.000,CA,AB,Rimbey,52.62210,-114.23300
5257656,2017-06-21 15:52:19.850,CA,AB,Edmonton,53.41256,-113.44022
5519885,2017-06-21 16:15:15.660,CA,ON,Mississauga,43.57690,-79.62830
4786411,2017-06-21 16:17:40.253,CA,ON,Richmond Hill,43.92210,-79.46320
4950642,2017-06-21 16:31:12.997,CA,ON,Mississauga,43.64030,-79.70420
4537042,2017-06-21 17:01:06.357,CA,ON,Thunder Bay,48.45270,-89.21620
4579576,2017-06-21 17:02:22.517,CA,ON,Mississauga,43.57690,-79.62830
5469973,2017-06-21 17:10:32.897,CA,ON,Sarnia,42.97110,-82.39600
4762889,2017-06-21 17:16:08.820,CA,NB,Fredericton,45.95270,-66.65580
4949475,2017-06-21 17:31:12.970,CA,ON,Etobicoke,43.66510,-79.52940
5106124,2017-06-21 17:41:30.527,CA,QC,Montréal,45.50200,-73.56200
5159954,2017-06-21 17:45:05.950,CA,ON,Belleville,44.49120,-77.46710
5290978,2017-06-21 17:54:41.043,CA,AB,Edmonton,53.45930,-113.41450
4518887,2017-06-21 18:00:04.017,CA,ON,Waterloo,43.46340,-80.52010
5261053,2017-06-21 18:52:33.860,CA,AB,Calgary,50.93642,-114.01759
5359005,2017-06-21 18:59:22.773,CA,AB,Spruce Grove,53.55330,-113.89500
4636928,2017-06-21 19:06:41.697,CA,BC,Victoria,48.45340,-123.43400
5567381,2017-06-21 19:19:03.917,CA,ON,Kingston,44.23770,-76.56020
4810536,2017-06-21 19:19:56.993,CA,AB,Calgary,51.04940,-113.95640
4837188,2017-06-21 19:22:03.067,CA,ON,Toronto,43.66820,-79.42090
5463253,2017-06-21 20:10:01.307,CA,ON,Kitchener,43.41340,-80.49600
4812641,2017-06-21 20:20:09.507,CA,AB,Lethbridge,49.67640,-112.80200
5169771,2017-06-21 20:45:36.917,CA,AB,Beaumont,53.43276,-113.43939
5385793,2017-06-21 21:01:26.760,CA,SK,Watrous,51.71684,-105.61895
4574940,2017-06-21 21:01:58.327,CA,AB,Edmonton,53.41040,-113.51700
5445461,2017-06-21 21:07:53.240,CA,ON,York,43.70054,-79.44473
5521226,2017-06-21 21:15:15.387,CA,AB,Calgary,51.04860,-113.96800
4782379,2017-06-21 21:17:26.340,CA,AB,Airdrie,51.28890,-114.01500
5574267,2017-06-21 21:19:21.413,CA,AB,Calgary,51.03730,-114.12900
5155978,2017-06-21 21:44:38.413,CA,ON,Georgetown,43.63100,-79.89650
5193397,2017-06-21 21:47:20.153,CA,SK,Saskatoon,52.12250,-106.72488
5370574,2017-06-21 22:00:08.073,CA,ON,Niagara Falls,43.09196,-79.08582
5419902,2017-06-21 22:04:52.510,CA,ON,Almonte,45.22940,-76.19040
4694363,2017-06-21 22:11:01.887,CA,AB,Calgary,51.05710,-114.07700
4946973,2017-06-21 22:31:08.680,CA,ON,Toronto,43.66510,-79.43690
4619324,2017-06-21 00:05:35.937,CA,SK,Craik,51.04505,-105.83675
4642876,2017-06-21 00:07:03.090,CA,ON,Brampton,43.70330,-79.76030
5500384,2017-06-21 00:13:13.553,CA,ON,Richmond Hill,43.89390,-79.43750
5137514,2017-06-21 00:43:29.917,CA,AB,Calgary,51.11110,-114.04770
4986336,2017-06-21 01:33:22.303,CA,AB,Beaumont,53.35450,-113.41400
4813114,2017-06-21 02:20:12.650,CA,ON,Richmond Hill,43.84400,-79.40200
4915223,2017-06-21 02:28:56.123,CA,ON,Brampton,43.74760,-79.69120
4929476,2017-06-21 02:30:06.817,CA,AB,Calgary,51.00750,-114.00400
5238042,2017-06-21 02:50:55.997,CA,AB,Edmonton,53.45790,-113.41200
5372822,2017-06-21 03:00:18.590,CA,SK,Assiniboia,49.63071,-105.98709
4702871,2017-06-21 03:11:44.383,CA,ON,Toronto,43.65870,-79.39660
4711096,2017-06-21 03:12:30.180,CA,ON,Toronto,43.67980,-79.35170
5577531,2017-06-21 03:19:34.100,CA,ON,Thunder Bay,48.45270,-89.21620
5334589,2017-06-21 03:57:31.787,CA,ON,Brantford,43.17720,-80.24800
4580238,2017-06-21 04:02:23.790,CA,AB,Strathcona,53.56134,-113.25221
4617730,2017-06-21 04:05:24.613,CA,AB,Calgary,51.05112,-113.94343
4644069,2017-06-21 04:07:12.360,CA,ON,Ottawa,45.32440,-75.60480
4715811,2017-06-21 04:12:45.447,CA,ON,Burlington,43.36560,-79.81132
4723542,2017-06-21 04:13:27.603,CA,AB,Edmonton,53.44217,-113.44520
5546768,2017-06-21 04:17:34.440,CA,AB,Calgary,51.05561,-113.95709
5547115,2017-06-21 04:17:38.097,CA,ON,Burlington,43.32940,-79.91160
4828888,2017-06-21 04:21:19.173,CA,ON,Toronto,43.69630,-79.41250
4890013,2017-06-21 04:26:33.327,CA,AB,Sherwood Park,53.53980,-113.28300
5179974,2017-06-21 04:46:12.587,CA,ON,Ancaster,43.20800,-79.96520
5226035,2017-06-21 04:49:58.153,CA,ON,Niagara Falls,43.09910,-79.11244
4937518,2017-06-21 05:30:37.297,CA,ON,Barrie,44.40010,-79.66630
5194528,2017-06-21 05:47:26.757,CA,ON,Richmond Hill,43.89390,-79.43750
5197991,2017-06-21 05:47:48.483,CA,AB,Edmonton,53.44033,-113.40993
5211953,2017-06-21 05:48:37.177,CA,AB,Edmonton,53.42490,-113.59500
4648689,2017-06-21 06:07:23.827,CA,AB,Calgary,51.03780,-114.08000
4655705,2017-06-21 06:07:51.000,CA,ON,Kingston,44.24489,-76.49706
4708950,2017-06-21 06:12:18.557,CA,AB,Edmonton,53.45640,-113.52100
4738691,2017-06-21 06:14:24.553,CA,QC,Laval,45.57280,-73.73114
4801187,2017-06-21 06:18:54.350,CA,ON,Toronto,43.64770,-79.39161
5248547,2017-06-21 06:51:34.527,CA,ON,Sudbury,46.52130,-80.94700
5317155,2017-06-21 06:56:04.357,CA,AB,Beaumont,53.43276,-113.43939
4596714,2017-06-21 07:03:47.933,CA,AB,Edmonton,53.41789,-113.46630
5445719,2017-06-21 07:07:53.323,CA,QC,Beauport,46.87810,-71.17680
4963663,2017-06-21 07:31:53.230,CA,AB,Edmonton,53.41976,-113.53055
5178020,2017-06-21 07:46:06.510,CA,AB,Calgary,51.05710,-114.07700
5353094,2017-06-21 07:59:04.980,CA,QC,Saint-Laurent,45.50381,-73.68475
5432191,2017-06-21 08:06:25.390,CA,QC,Mont-Royal,45.49104,-73.64470
4696093,2017-06-21 08:11:15.973,CA,AB,Spruce Grove,53.55330,-113.89500
4717093,2017-06-21 08:12:51.987,CA,AB,Beaumont,53.43276,-113.43939
4875000,2017-06-21 08:25:21.480,CA,ON,Toronto,43.65550,-79.36260
5092257,2017-06-21 08:40:26.900,CA,AB,Calgary,51.05240,-114.03800
5159154,2017-06-21 08:44:56.820,CA,AB,Edmonton,53.52100,-113.53240
5349625,2017-06-21 08:58:55.040,CA,ON,Toronto,43.65570,-79.36460
4649245,2017-06-21 09:07:27.410,CA,ON,Maple,43.85260,-79.51170
5096845,2017-06-21 09:40:49.600,CA,AB,Calgary,51.13870,-114.20150
5194246,2017-06-21 09:47:22.030,CA,ON,North York,43.78570,-79.35670
4588318,2017-06-21 10:03:00.760,CA,ON,Toronto,43.64660,-79.44930
4724431,2017-06-21 10:13:34.050,CA,AB,Saint Albert,53.63340,-113.63530
5084719,2017-06-21 10:39:46.203,CA,ON,Toronto,43.70560,-79.42790
5428827,2017-06-21 11:05:58.867,CA,AB,Edmonton,53.56040,-113.44700
4953008,2017-06-21 11:31:19.983,CA,AB,Calgary,51.12290,-114.18900
5005954,2017-06-21 11:34:26.283,CA,ON,Toronto,43.67200,-79.37910
5179622,2017-06-21 11:46:14.747,CA,ON,Toronto,43.64770,-79.41740
5379524,2017-06-21 12:00:53.877,CA,ON,Markham,43.83410,-79.33020
5468843,2017-06-21 12:10:26.037,CA,ON,Belleville,44.17130,-77.36880
4764937,2017-06-21 12:16:22.870,CA,SK,Saskatoon,52.10620,-106.66900
5538115,2017-06-21 12:16:50.583,CA,ON,Ottawa,45.44400,-75.69300
4963570,2017-06-21 12:31:51.617,CA,ON,Burlington,43.37560,-79.81450
5000714,2017-06-21 12:34:12.377,CA,ON,Brampton,43.65940,-79.78340
5266393,2017-06-21 12:52:52.437,CA,AB,Calgary,51.04750,-114.06800
5338078,2017-06-21 12:57:46.307,CA,NB,Moncton,46.10244,-64.77308
5524018,2017-06-21 13:15:32.930,CA,AB,Edmonton,53.62490,-113.41600
4943975,2017-06-21 13:30:57.097,CA,ON,Toronto,43.68294,-79.34835
5126304,2017-06-21 13:42:44.923,CA,ON,Richmond Hill,43.84280,-79.42390
5261556,2017-06-21 13:52:34.593,CA,ON,Mississauga,43.63965,-79.62478
5356898,2017-06-21 13:59:16.537,CA,ON,Mississauga,43.66180,-79.70340
5371869,2017-06-21 14:00:17.550,CA,ON,Toronto,43.65630,-79.38580
4536077,2017-06-21 14:01:01.013,CA,SK,Saskatoon,52.12250,-106.72488
4680219,2017-06-21 14:09:45.573,CA,AB,Edmonton,53.43026,-113.62529
5480345,2017-06-21 14:11:15.967,CA,AB,Leduc,53.26170,-113.54900
5045202,2017-06-21 14:37:03.443,CA,AB,Calgary,51.13870,-114.20150
5245346,2017-06-21 14:51:25.170,CA,AB,Calgary,51.06210,-114.11590
4855729,2017-06-21 15:23:37.087,CA,AB,Calgary,50.97220,-114.06200
4874399,2017-06-21 15:25:18.487,CA,AB,Fort Mcmurray,56.73770,-111.43800
5136300,2017-06-21 15:43:24.217,CA,AB,Lacombe,52.46740,-113.71200
5346032,2017-06-21 15:58:37.290,CA,ON,Toronto,43.64770,-79.41740
4651903,2017-06-21 16:07:29.120,CA,ON,Toronto,43.70330,-79.41520
4727291,2017-06-21 16:13:47.340,CA,AB,Calgary,51.03780,-114.06500
4774489,2017-06-21 16:16:54.073,CA,ON,Brantford,43.17720,-80.24800
4781913,2017-06-21 16:17:23.543,CA,ON,Ottawa,45.32440,-75.60480
4812483,2017-06-21 16:20:09.550,CA,AB,Lethbridge,49.68270,-112.80300
4806730,2017-06-21 17:19:26.040,CA,AB,Fort Mackay,57.20470,-111.61700
4862603,2017-06-21 17:24:13.827,CA,ON,Windsor,42.29490,-83.05200
4874512,2017-06-21 17:25:17.563,CA,ON,Windsor,42.29490,-83.05200
5263981,2017-06-21 17:52:46.747,CA,ON,Richmond Hill,43.93940,-79.43490
5406469,2017-06-21 18:03:43.500,CA,ON,Toronto,43.66840,-79.36890
4687160,2017-06-21 18:10:31.167,CA,AB,Calgary,51.05710,-114.07700
5113532,2017-06-21 18:41:58.427,CA,ON,Ottawa,45.32440,-75.60480
5439222,2017-06-21 19:07:08.883,CA,ON,Burlington,43.38890,-79.76820
4698510,2017-06-21 19:11:29.193,CA,ON,North York,43.80180,-79.36293
4900111,2017-06-21 19:27:29.133,CA,AB,Edmonton,53.45640,-113.52100
4933419,2017-06-21 19:30:29.267,CA,BC,Vancouver,49.27660,-123.12700
4947697,2017-06-21 19:31:08.757,CA,ON,Ottawa,45.39510,-75.63020
5022342,2017-06-21 19:35:14.497,CA,AB,Edmonton,53.49913,-113.50035
5051346,2017-06-21 19:37:28.997,CA,MB,Winnipeg,49.89650,-97.19580
5399915,2017-06-21 20:02:48.923,CA,ON,Brampton,43.71202,-79.77526
5428543,2017-06-21 20:05:51.560,CA,ON,Sudbury,46.52130,-80.94700
5520133,2017-06-21 20:15:15.397,CA,AB,Calgary,51.04860,-113.96800
4937101,2017-06-21 20:30:37.730,CA,ON,Richmond Hill,43.84280,-79.42390
5312371,2017-06-21 20:55:50.690,CA,ON,Burlington,43.38890,-79.76820
5394770,2017-06-21 21:02:23.790,CA,AB,Calgary,50.95050,-113.94700
4785857,2017-06-21 21:17:39.057,CA,AB,Edmonton,53.42490,-113.59500
5550473,2017-06-21 21:17:49.257,CA,AB,Calgary,51.08180,-113.95900
4856303,2017-06-21 21:23:39.607,CA,AB,Calgary,51.12640,-114.14190
5135454,2017-06-21 21:43:24.357,CA,AB,Calgary,51.11880,-113.94710
5265935,2017-06-21 21:52:51.470,CA,AB,Calgary,51.14885,-114.06660
5288069,2017-06-21 21:54:32.933,CA,ON,Milton,43.51520,-79.88020
4684569,2017-06-21 22:10:12.797,CA,AB,Edmonton,53.44071,-113.58924
5515363,2017-06-21 22:14:47.070,CA,BC,Victoria,48.41670,-123.36500
5548498,2017-06-21 22:17:38.023,CA,ON,Kingston,44.22570,-76.48240
5581708,2017-06-21 22:20:03.467,CA,AB,Calgary,50.92488,-113.93050
4947283,2017-06-21 22:31:04.507,CA,ON,Toronto,43.66748,-79.31536
5397784,2017-06-21 00:02:34.177,CA,ON,Newmarket,44.04600,-79.48700
4794055,2017-06-21 00:18:15.837,CA,ON,Toronto,43.66773,-79.31534
4801881,2017-06-21 00:18:56.460,CA,ON,Etobicoke,43.74803,-79.57871
4589945,2017-06-21 01:03:08.967,CA,ON,Toronto,43.65630,-79.38580
5577589,2017-06-21 01:19:34.190,CA,BC,Vancouver,49.23400,-123.02800
4891977,2017-06-21 01:26:45.750,CA,AB,Edmonton,53.46094,-113.51763
5407944,2017-06-21 02:03:55.950,CA,ON,Toronto,43.64590,-79.38570
4690168,2017-06-21 02:10:38.523,CA,AB,Edmonton,53.53871,-113.51924
5065766,2017-06-21 02:38:20.240,CA,ON,Ottawa,45.44400,-75.69300
5094500,2017-06-21 02:40:38.690,CA,AB,Calgary,51.14535,-114.09765
5286877,2017-06-21 02:54:29.357,CA,ON,Markham,43.87470,-79.25990
4742807,2017-06-21 03:14:50.033,CA,ON,Toronto,43.68270,-79.37300
4789500,2017-06-21 03:17:54.813,CA,AB,Calgary,51.08290,-114.09500
5019586,2017-06-21 03:34:59.993,CA,BC,North Vancouver,49.47488,-123.86959
5257245,2017-06-21 03:52:17.173,CA,MB,Winnipeg,49.87150,-97.11420
5305514,2017-06-21 03:55:35.777,CA,ON,Toronto,43.64770,-79.41740
5389756,2017-06-21 04:01:55.403,CA,AB,Calgary,51.04750,-114.06800
5470825,2017-06-21 04:10:41.130,CA,ON,Toronto,43.64300,-79.33830
5598118,2017-06-21 04:21:21.973,CA,ON,Ancaster,43.26140,-79.82300
5085126,2017-06-21 04:39:47.897,CA,ON,Ancaster,43.26140,-79.82300
4624846,2017-06-21 05:05:55.513,CA,ON,Milton,43.51520,-79.88020
4944154,2017-06-21 05:30:53.780,CA,ON,Toronto,43.64770,-79.41740
4959805,2017-06-21 05:31:39.343,CA,ON,Toronto,43.64470,-79.38410
4970207,2017-06-21 05:32:20.263,CA,ON,Toronto,43.75370,-79.26590
5173898,2017-06-21 05:45:56.603,CA,AB,Calgary,51.04440,-114.14000
5333578,2017-06-21 05:57:20.420,CA,ON,Windsor,42.29620,-83.01800
5577811,2017-06-21 06:19:35.670,CA,AB,Red Deer,52.26220,-113.81100
4811593,2017-06-21 06:19:58.177,CA,AB,Calgary,51.14140,-114.07600
4907302,2017-06-21 06:28:12.007,CA,AB,Sherwood Park,53.52800,-113.25120
5060461,2017-06-21 06:37:59.887,CA,AB,Fort Mackay,57.27130,-111.09234
5086683,2017-06-21 06:39:57.207,CA,AB,Ardrossan,53.52710,-113.10700
4562945,2017-06-21 07:01:48.913,CA,ON,Kingston,44.25850,-76.48970
5608858,2017-06-21 07:22:26.553,CA,AB,Calgary,51.08974,-113.95444
4852686,2017-06-21 07:23:27.487,CA,AB,Calgary,51.14670,-114.31330
5105597,2017-06-21 07:41:27.723,CA,AB,Calgary,51.06300,-113.88900
5490650,2017-06-21 08:12:17.553,CA,AB,Red Deer,52.24680,-113.78800
4964612,2017-06-21 08:31:54.543,CA,ON,Brampton,43.69091,-79.76568
5211560,2017-06-21 08:48:38.823,CA,ON,Toronto,43.67150,-79.38010
4644495,2017-06-21 09:07:12.347,CA,ON,Toronto,43.65870,-79.39660
5112680,2017-06-21 09:41:52.457,CA,BC,Vancouver,49.25368,-123.03122
5195872,2017-06-21 09:47:40.713,CA,ON,Burlington,43.38890,-79.76820
5284127,2017-06-21 09:54:18.860,CA,ON,Toronto,43.66060,-79.46350
4618193,2017-06-21 10:05:27.143,CA,ON,Toronto,43.64770,-79.41740
5563701,2017-06-21 10:18:38.713,CA,ON,Toronto,43.64470,-79.38410
4937092,2017-06-21 10:30:37.503,CA,ON,Toronto,43.75370,-79.26590
4939887,2017-06-21 10:30:43.670,CA,ON,York,43.70300,-79.51200
4960669,2017-06-21 10:31:43.670,CA,ON,Woodbridge,43.79290,-79.60110
5266304,2017-06-21 10:52:55.443,CA,SK,Saskatoon,52.12250,-106.72488
4553529,2017-06-21 11:01:36.757,CA,AB,Calgary,51.03821,-114.02956
5394811,2017-06-21 11:02:25.523,CA,AB,Calgary,51.04860,-113.96800
4640759,2017-06-21 11:06:55.587,CA,QC,Montréal,45.47164,-73.60464
4695323,2017-06-21 11:11:08.997,CA,ON,Etobicoke,43.68790,-79.55700
5527565,2017-06-21 11:15:48.077,CA,ON,Thunder Bay,48.40840,-89.25500
5581277,2017-06-21 11:19:59.377,CA,ON,Toronto,43.67150,-79.38010
4682383,2017-06-21 12:09:58.627,CA,AB,Calgary,51.07010,-114.11700
5513966,2017-06-21 12:14:38.330,CA,SK,Moose Jaw,50.38870,-105.53300
5556609,2017-06-21 12:18:04.730,CA,AB,Fort Mackay,57.32867,-111.75584
4810880,2017-06-21 12:19:58.853,CA,AB,Calgary,51.14140,-114.07600
4823543,2017-06-21 12:20:58.713,CA,MB,Winnipeg,49.92454,-97.20577
4889714,2017-06-21 12:26:33.843,CA,AB,High River,50.57750,-113.86000
4944767,2017-06-21 12:30:57.830,CA,ON,Brampton,43.68143,-79.77885
5318645,2017-06-21 12:56:04.730,CA,BC,Vancouver,49.28311,-123.14202
4818271,2017-06-21 13:20:34.677,CA,ON,Kitchener,43.41340,-80.49600
5246373,2017-06-21 13:51:24.720,CA,AB,Medicine Hat,50.06490,-110.73300
5543011,2017-06-21 14:17:19.303,CA,ON,Oshawa,43.91560,-78.86320
4981492,2017-06-21 14:33:00.097,CA,AB,Calgary,51.14870,-114.10400
5061674,2017-06-21 14:38:03.577,CA,AB,Calgary,51.12640,-114.14190
4634403,2017-06-21 15:06:27.800,CA,ON,Kitchener,43.43810,-80.50990
4640261,2017-06-21 15:06:54.683,CA,AB,Edmonton,53.60846,-113.45959
5529962,2017-06-21 15:16:00.713,CA,BC,Salmon Arm,50.70130,-119.27055
5014450,2017-06-21 15:34:42.733,CA,AB,Edmonton,53.53050,-113.45700
5220700,2017-06-21 15:49:26.300,CA,BC,Kamloops,50.70615,-120.40378
5354051,2017-06-21 15:59:09.880,CA,AB,Sherwood Park,53.55600,-113.29520
4740964,2017-06-21 16:14:41.310,CA,AB,Calgary,50.95738,-114.22057
4812499,2017-06-21 16:20:07.993,CA,SK,Prince Albert,53.20540,-105.75400
4932496,2017-06-21 16:30:22.337,CA,SK,Regina,50.49000,-104.61700
4783695,2017-06-21 17:17:30.977,CA,ON,Markham,43.87350,-79.33350
